Customer_ID,Mobile_app_version,Login_count,Customer_retention_30,Customer_retention_60
CU425339,Updated_version,9,FALSE,FALSE
CU425357,Outdated_version,15,FALSE,FALSE
CU425359,Updated_version,23,TRUE,FALSE
CU425471,Updated_version,39,FALSE,FALSE
CU425532,Updated_version,4,FALSE,FALSE
CU425620,Outdated_version,14,TRUE,FALSE
CU425762,Updated_version,30,TRUE,FALSE
CU425844,Outdated_version,6,FALSE,FALSE
CU426243,Outdated_version,4,FALSE,FALSE
CU426280,Outdated_version,4,FALSE,FALSE
CU426403,Outdated_version,11,FALSE,FALSE
CU426708,Outdated_version,0,FALSE,FALSE
CU426777,Outdated_version,75,TRUE,FALSE
CU427328,Updated_version,2,FALSE,FALSE
CU427420,Updated_version,32,FALSE,FALSE
CU427607,Updated_version,1,FALSE,FALSE
CU427637,Updated_version,11,FALSE,FALSE
CU427638,Updated_version,8,TRUE,FALSE
CU427694,Updated_version,10,FALSE,FALSE
CU427849,Outdated_version,11,TRUE,FALSE
CU427851,Updated_version,42,TRUE,FALSE
CU427860,Updated_version,3,FALSE,FALSE
CU428096,Outdated_version,91,FALSE,FALSE
CU428136,Updated_version,1,FALSE,FALSE
CU428184,Updated_version,3,FALSE,FALSE
CU428248,Updated_version,14,TRUE,FALSE
CU428253,Outdated_version,139,FALSE,TRUE
CU428393,Outdated_version,18,TRUE,FALSE
CU428424,Outdated_version,23,FALSE,FALSE
CU428447,Outdated_version,4,FALSE,FALSE
CU428747,Outdated_version,95,TRUE,FALSE
CU428970,Outdated_version,5,FALSE,FALSE
CU429058,Updated_version,15,FALSE,FALSE
CU429137,Outdated_version,152,TRUE,TRUE
CU429237,Outdated_version,37,FALSE,FALSE
CU429306,Updated_version,2,FALSE,FALSE
CU429351,Outdated_version,21,TRUE,FALSE
CU429532,Outdated_version,136,TRUE,TRUE
CU429542,Outdated_version,1,FALSE,FALSE
CU429579,Outdated_version,51,TRUE,FALSE
CU429583,Outdated_version,27,FALSE,FALSE
CU429838,Outdated_version,3,FALSE,FALSE
CU429891,Outdated_version,2,FALSE,FALSE
CU429922,Updated_version,13,FALSE,FALSE
CU430020,Updated_version,1,FALSE,FALSE
CU430079,Outdated_version,2,FALSE,FALSE
CU430106,Updated_version,6,FALSE,FALSE
CU430294,Updated_version,5,FALSE,FALSE
CU430337,Outdated_version,41,TRUE,FALSE
CU430342,Outdated_version,37,FALSE,FALSE
CU430406,Outdated_version,41,TRUE,FALSE
CU430452,Outdated_version,102,TRUE,FALSE
CU430782,Updated_version,166,FALSE,FALSE
CU430913,Updated_version,54,TRUE,FALSE
CU430991,Outdated_version,48,FALSE,FALSE
CU431061,Updated_version,282,TRUE,TRUE
CU431225,Outdated_version,1,FALSE,FALSE
CU431355,Updated_version,21,FALSE,FALSE
CU431464,Outdated_version,39,TRUE,FALSE
CU431540,Outdated_version,75,FALSE,FALSE
CU431826,Outdated_version,11,TRUE,FALSE
CU432388,Outdated_version,12,TRUE,FALSE
CU432438,Outdated_version,9,FALSE,FALSE
CU432452,Outdated_version,2,FALSE,FALSE
CU432519,Updated_version,258,TRUE,FALSE
CU432550,Updated_version,12,TRUE,TRUE
CU432574,Outdated_version,11,FALSE,FALSE
CU432617,Updated_version,20,FALSE,FALSE
CU432658,Updated_version,30,FALSE,FALSE
CU432661,Outdated_version,9,FALSE,FALSE
CU432876,Updated_version,89,FALSE,FALSE
CU433038,Updated_version,296,TRUE,TRUE
CU433272,Updated_version,13,FALSE,FALSE
CU433364,Outdated_version,4,FALSE,FALSE
CU433403,Outdated_version,19,FALSE,FALSE
CU434321,Updated_version,51,TRUE,TRUE
CU434351,Updated_version,2,FALSE,FALSE
CU434486,Updated_version,8,TRUE,FALSE
CU434603,Outdated_version,24,FALSE,FALSE
CU434677,Updated_version,9,FALSE,FALSE
CU434855,Outdated_version,11,FALSE,FALSE
CU434856,Outdated_version,2,FALSE,FALSE
CU434863,Outdated_version,27,TRUE,FALSE
CU434884,Outdated_version,22,TRUE,TRUE
CU434889,Updated_version,65,TRUE,FALSE
CU435078,Outdated_version,50,TRUE,FALSE
CU435127,Updated_version,11,FALSE,FALSE
CU435422,Outdated_version,7,FALSE,FALSE
CU435484,Outdated_version,135,TRUE,TRUE
CU435493,Updated_version,244,TRUE,TRUE
CU435663,Updated_version,11,FALSE,FALSE
CU435761,Updated_version,3,FALSE,FALSE
CU435957,Updated_version,51,TRUE,FALSE
CU436389,Outdated_version,6,FALSE,FALSE
CU436646,Updated_version,23,FALSE,FALSE
CU436730,Outdated_version,378,FALSE,FALSE
CU436767,Updated_version,151,TRUE,TRUE
CU436851,Outdated_version,0,FALSE,FALSE
CU436913,Updated_version,3,FALSE,FALSE
CU437151,Updated_version,11,FALSE,FALSE
CU437214,Updated_version,95,TRUE,FALSE
CU437247,Outdated_version,62,TRUE,FALSE
CU437286,Updated_version,2,FALSE,FALSE
CU437323,Outdated_version,19,TRUE,FALSE
CU437359,Updated_version,0,FALSE,FALSE
CU437366,Updated_version,13,TRUE,FALSE
CU437393,Outdated_version,16,TRUE,TRUE
CU437425,Updated_version,3,FALSE,FALSE
CU437677,Updated_version,1,FALSE,FALSE
CU437752,Outdated_version,1,FALSE,FALSE
CU437754,Updated_version,2,TRUE,FALSE
CU437944,Outdated_version,48,TRUE,FALSE
CU437999,Outdated_version,0,FALSE,FALSE
CU438030,Updated_version,8,FALSE,FALSE
CU438286,Updated_version,8,FALSE,FALSE
CU438653,Updated_version,107,TRUE,TRUE
CU438787,Outdated_version,9,TRUE,FALSE
CU438794,Outdated_version,129,TRUE,TRUE
CU439010,Outdated_version,0,FALSE,FALSE
CU439054,Outdated_version,1,FALSE,FALSE
CU439099,Updated_version,4,FALSE,FALSE
CU439106,Updated_version,19,TRUE,FALSE
CU439111,Updated_version,216,TRUE,TRUE
CU439254,Outdated_version,1,FALSE,FALSE
CU439403,Outdated_version,9,FALSE,FALSE
CU439555,Outdated_version,11,FALSE,FALSE
CU439596,Updated_version,38,TRUE,FALSE
CU439660,Updated_version,0,FALSE,FALSE
CU439669,Updated_version,150,TRUE,TRUE
CU439687,Outdated_version,24,TRUE,TRUE
CU439715,Updated_version,183,TRUE,TRUE
CU439847,Outdated_version,15,TRUE,FALSE
CU439887,Outdated_version,176,TRUE,TRUE
CU439904,Updated_version,8,FALSE,FALSE
CU439981,Outdated_version,9,FALSE,FALSE
CU440142,Outdated_version,12,FALSE,FALSE
CU440228,Updated_version,132,TRUE,TRUE
CU440275,Updated_version,40,TRUE,FALSE
CU440290,Outdated_version,199,TRUE,TRUE
CU440400,Outdated_version,20,FALSE,TRUE
CU440640,Outdated_version,1,FALSE,FALSE
CU440747,Outdated_version,63,FALSE,FALSE
CU440885,Updated_version,8,FALSE,FALSE
CU440951,Updated_version,3,FALSE,FALSE
CU440990,Updated_version,11,FALSE,FALSE
CU441063,Updated_version,0,FALSE,FALSE
CU441149,Outdated_version,1,FALSE,FALSE
CU441226,Updated_version,7,TRUE,FALSE
CU441561,Outdated_version,178,FALSE,TRUE
CU441597,Outdated_version,20,TRUE,FALSE
CU441632,Updated_version,75,FALSE,FALSE
CU441663,Outdated_version,4,FALSE,FALSE
CU441801,Outdated_version,5,FALSE,FALSE
CU442051,Outdated_version,0,FALSE,FALSE
CU442217,Updated_version,47,TRUE,FALSE
CU442299,Outdated_version,342,TRUE,TRUE
CU442463,Outdated_version,13,TRUE,FALSE
CU442819,Updated_version,0,TRUE,FALSE
CU442878,Updated_version,97,TRUE,FALSE
CU442896,Outdated_version,4,FALSE,FALSE
CU442940,Outdated_version,619,TRUE,TRUE
CU442956,Updated_version,5,FALSE,FALSE
CU443040,Outdated_version,108,TRUE,TRUE
CU443596,Outdated_version,2,FALSE,FALSE
CU443638,Updated_version,13,FALSE,FALSE
CU443814,Outdated_version,26,FALSE,FALSE
CU443928,Outdated_version,49,TRUE,FALSE
CU443985,Updated_version,38,TRUE,TRUE
CU443998,Outdated_version,8,TRUE,FALSE
CU444018,Outdated_version,1,FALSE,FALSE
CU444034,Updated_version,521,TRUE,TRUE
CU444091,Outdated_version,3,TRUE,FALSE
CU444112,Updated_version,18,TRUE,FALSE
CU444374,Outdated_version,0,FALSE,FALSE
CU444439,Updated_version,45,TRUE,FALSE
CU444578,Outdated_version,48,TRUE,FALSE
CU444651,Updated_version,108,TRUE,TRUE
CU444719,Updated_version,18,TRUE,FALSE
CU444760,Updated_version,165,TRUE,TRUE
CU444951,Outdated_version,24,TRUE,FALSE
CU444967,Updated_version,62,FALSE,TRUE
CU444995,Updated_version,10,FALSE,FALSE
CU445115,Outdated_version,6,TRUE,FALSE
CU445212,Updated_version,41,TRUE,TRUE
CU445228,Updated_version,95,TRUE,TRUE
CU445266,Updated_version,97,TRUE,TRUE
CU445575,Outdated_version,10,FALSE,FALSE
CU445648,Updated_version,2,FALSE,FALSE
CU445659,Outdated_version,58,TRUE,FALSE
CU445874,Outdated_version,4,FALSE,FALSE
CU445875,Updated_version,145,TRUE,TRUE
CU445917,Outdated_version,21,TRUE,FALSE
CU446077,Outdated_version,4,FALSE,FALSE
CU446169,Outdated_version,177,TRUE,TRUE
CU446248,Updated_version,9,FALSE,FALSE
CU446264,Outdated_version,49,FALSE,FALSE
CU446393,Updated_version,9,FALSE,FALSE
CU446500,Updated_version,36,TRUE,FALSE
CU446618,Updated_version,19,TRUE,FALSE
CU446629,Outdated_version,41,TRUE,FALSE
CU446695,Updated_version,8,FALSE,FALSE
CU446734,Updated_version,4,FALSE,FALSE
CU446820,Updated_version,0,FALSE,FALSE
CU447281,Updated_version,4,FALSE,FALSE
CU447440,Updated_version,14,TRUE,FALSE
CU447539,Outdated_version,14,TRUE,FALSE
CU447616,Updated_version,82,TRUE,FALSE
CU447622,Outdated_version,21,TRUE,FALSE
CU447871,Updated_version,2,FALSE,FALSE
CU447872,Outdated_version,9,TRUE,FALSE
CU448024,Updated_version,6,FALSE,FALSE
CU448390,Outdated_version,0,FALSE,FALSE
CU448400,Outdated_version,14,FALSE,FALSE
CU448497,Outdated_version,19,TRUE,FALSE
CU448612,Outdated_version,3,FALSE,FALSE
CU448809,Outdated_version,1,FALSE,FALSE
CU448850,Outdated_version,344,TRUE,TRUE
CU448871,Outdated_version,22,TRUE,FALSE
CU448887,Updated_version,387,TRUE,TRUE
CU449099,Outdated_version,11,TRUE,FALSE
CU449336,Outdated_version,23,TRUE,FALSE
CU449359,Outdated_version,17,TRUE,FALSE
CU449547,Outdated_version,8,FALSE,FALSE
CU449653,Outdated_version,8,FALSE,FALSE
CU449705,Updated_version,0,FALSE,FALSE
CU449735,Updated_version,0,FALSE,FALSE
CU449779,Outdated_version,7,TRUE,FALSE
CU449998,Outdated_version,19,TRUE,TRUE
CU450082,Updated_version,178,TRUE,TRUE
CU450167,Updated_version,40,TRUE,FALSE
CU450257,Outdated_version,3,FALSE,FALSE
CU450715,Updated_version,8,FALSE,FALSE
CU450810,Outdated_version,264,TRUE,TRUE
CU450875,Outdated_version,204,TRUE,TRUE
CU450934,Outdated_version,10,TRUE,FALSE
CU450969,Updated_version,29,FALSE,FALSE
CU451000,Updated_version,3,FALSE,FALSE
CU451262,Updated_version,112,TRUE,FALSE
CU451326,Updated_version,67,TRUE,FALSE
CU451577,Updated_version,5,FALSE,FALSE
CU451613,Updated_version,83,TRUE,TRUE
CU451760,Outdated_version,105,TRUE,FALSE
CU451838,Outdated_version,15,FALSE,FALSE
CU451863,Outdated_version,2,FALSE,FALSE
CU452068,Outdated_version,166,TRUE,TRUE
CU452243,Outdated_version,1,FALSE,FALSE
CU452339,Updated_version,27,TRUE,FALSE
CU452396,Outdated_version,2,FALSE,FALSE
CU452679,Outdated_version,84,TRUE,TRUE
CU452743,Updated_version,1,FALSE,FALSE
CU452811,Updated_version,0,FALSE,FALSE
CU452833,Updated_version,60,TRUE,FALSE
CU452904,Updated_version,0,FALSE,FALSE
CU452928,Outdated_version,51,TRUE,FALSE
CU453090,Updated_version,34,TRUE,FALSE
CU453203,Outdated_version,21,TRUE,FALSE
CU453251,Updated_version,0,FALSE,FALSE
CU453312,Updated_version,76,TRUE,TRUE
CU453347,Updated_version,9,FALSE,FALSE
CU453898,Outdated_version,3,FALSE,FALSE
CU453999,Updated_version,9,TRUE,FALSE
CU454114,Updated_version,6,FALSE,FALSE
CU454182,Updated_version,20,FALSE,FALSE
CU454338,Updated_version,1,FALSE,FALSE
CU454495,Updated_version,20,FALSE,FALSE
CU454657,Updated_version,32,TRUE,FALSE
CU454832,Updated_version,19,TRUE,FALSE
CU454920,Outdated_version,34,TRUE,TRUE
CU455088,Updated_version,20,FALSE,FALSE
CU455169,Updated_version,265,TRUE,FALSE
CU455197,Outdated_version,85,TRUE,FALSE
CU455258,Outdated_version,7,FALSE,FALSE
CU455322,Outdated_version,27,FALSE,FALSE
CU455560,Updated_version,34,FALSE,FALSE
CU455725,Updated_version,5,FALSE,FALSE
CU455748,Updated_version,20,FALSE,FALSE
CU455789,Outdated_version,2,FALSE,FALSE
CU455793,Updated_version,17,TRUE,FALSE
CU455881,Outdated_version,78,TRUE,TRUE
CU455957,Updated_version,256,FALSE,TRUE
CU456118,Outdated_version,17,TRUE,FALSE
CU456142,Outdated_version,19,TRUE,FALSE
CU456244,Updated_version,89,TRUE,FALSE
CU456279,Updated_version,58,TRUE,FALSE
CU456416,Outdated_version,24,TRUE,FALSE
CU456652,Outdated_version,8,FALSE,FALSE
CU456679,Outdated_version,25,TRUE,FALSE
CU456690,Outdated_version,29,TRUE,FALSE
CU456718,Updated_version,55,TRUE,FALSE
CU456771,Outdated_version,1,FALSE,FALSE
CU457049,Outdated_version,85,TRUE,FALSE
CU457064,Updated_version,265,TRUE,TRUE
CU457088,Outdated_version,55,TRUE,TRUE
CU457098,Updated_version,27,FALSE,FALSE
CU457309,Updated_version,19,FALSE,FALSE
CU457459,Updated_version,39,TRUE,FALSE
CU457478,Outdated_version,51,TRUE,FALSE
CU457641,Outdated_version,296,TRUE,TRUE
CU457780,Updated_version,95,TRUE,FALSE
CU457890,Outdated_version,168,TRUE,FALSE
CU458065,Outdated_version,85,TRUE,TRUE
CU458389,Updated_version,14,FALSE,FALSE
CU458600,Outdated_version,3,FALSE,FALSE
CU458695,Outdated_version,165,TRUE,TRUE
CU458869,Outdated_version,68,TRUE,FALSE
CU459037,Updated_version,14,FALSE,FALSE
CU459323,Updated_version,233,FALSE,TRUE
CU459375,Outdated_version,2,FALSE,FALSE
CU459455,Outdated_version,4,FALSE,FALSE
CU459624,Outdated_version,5,FALSE,FALSE
CU459867,Updated_version,1,FALSE,TRUE
CU459929,Outdated_version,1,TRUE,FALSE
CU460077,Outdated_version,37,FALSE,FALSE
CU460185,Updated_version,65,TRUE,TRUE
CU460471,Outdated_version,8,FALSE,FALSE
CU460764,Outdated_version,83,TRUE,TRUE
CU460827,Updated_version,27,FALSE,FALSE
CU460918,Outdated_version,9,FALSE,FALSE
CU460952,Updated_version,171,TRUE,FALSE
CU461093,Outdated_version,5,TRUE,FALSE
CU461211,Outdated_version,42,TRUE,FALSE
CU461690,Outdated_version,9,FALSE,FALSE
CU461812,Outdated_version,31,TRUE,TRUE
CU461859,Updated_version,0,FALSE,FALSE
CU461972,Updated_version,1,FALSE,FALSE
CU461975,Updated_version,56,TRUE,FALSE
CU462036,Updated_version,16,FALSE,FALSE
CU462199,Outdated_version,18,TRUE,FALSE
CU462331,Updated_version,9,FALSE,FALSE
CU462415,Updated_version,4,FALSE,FALSE
CU462514,Outdated_version,0,FALSE,FALSE
CU462624,Updated_version,37,TRUE,FALSE
CU462766,Updated_version,227,TRUE,TRUE
CU462996,Updated_version,1,FALSE,FALSE
CU463034,Outdated_version,52,TRUE,FALSE
CU463347,Updated_version,59,FALSE,TRUE
CU463374,Outdated_version,106,TRUE,FALSE
CU463390,Updated_version,10,FALSE,FALSE
CU463509,Updated_version,3,FALSE,FALSE
CU463618,Outdated_version,19,TRUE,FALSE
CU463709,Outdated_version,4,FALSE,FALSE
CU464037,Updated_version,2,FALSE,FALSE
CU464095,Outdated_version,4,FALSE,FALSE
CU464326,Updated_version,93,TRUE,TRUE
CU464337,Outdated_version,27,FALSE,FALSE
CU464344,Updated_version,25,TRUE,FALSE
CU464438,Outdated_version,5,FALSE,FALSE
CU464471,Outdated_version,2,TRUE,FALSE
CU464483,Outdated_version,7,FALSE,FALSE
CU464628,Updated_version,42,TRUE,FALSE
CU464679,Outdated_version,7,FALSE,FALSE
CU464715,Updated_version,330,TRUE,TRUE
CU464848,Updated_version,7,TRUE,FALSE
CU464875,Updated_version,2,FALSE,FALSE
CU464934,Updated_version,155,TRUE,FALSE
CU465129,Outdated_version,72,TRUE,FALSE
CU465169,Updated_version,3,FALSE,FALSE
CU465230,Updated_version,50,TRUE,FALSE
CU465618,Updated_version,117,TRUE,FALSE
CU465629,Updated_version,17,FALSE,FALSE
CU465696,Outdated_version,12,TRUE,FALSE
CU465893,Updated_version,40,TRUE,FALSE
CU465962,Updated_version,8,FALSE,FALSE
CU465986,Outdated_version,1,FALSE,FALSE
CU466059,Updated_version,31,TRUE,FALSE
CU466177,Updated_version,386,TRUE,TRUE
CU466293,Updated_version,9,TRUE,FALSE
CU466392,Outdated_version,14,FALSE,FALSE
CU466476,Outdated_version,12,TRUE,FALSE
CU466669,Outdated_version,19,FALSE,FALSE
CU466900,Updated_version,43,TRUE,FALSE
CU467538,Updated_version,4,TRUE,FALSE
CU467569,Updated_version,26,TRUE,FALSE
CU467599,Outdated_version,6,FALSE,FALSE
CU467646,Updated_version,21,FALSE,FALSE
CU467858,Updated_version,10,FALSE,FALSE
CU467863,Updated_version,94,TRUE,TRUE
CU468020,Outdated_version,12,FALSE,FALSE
CU468032,Outdated_version,99,TRUE,FALSE
CU468090,Updated_version,394,TRUE,FALSE
CU468265,Outdated_version,32,TRUE,FALSE
CU468272,Outdated_version,14,FALSE,FALSE
CU468614,Updated_version,10,FALSE,FALSE
CU469092,Updated_version,63,TRUE,TRUE
CU469226,Outdated_version,68,FALSE,FALSE
CU469328,Updated_version,368,TRUE,FALSE
CU469442,Outdated_version,233,TRUE,TRUE
CU469443,Outdated_version,65,TRUE,FALSE
CU469577,Outdated_version,2,FALSE,FALSE
CU469579,Outdated_version,1,FALSE,FALSE
CU469644,Outdated_version,5,FALSE,FALSE
CU469757,Outdated_version,3,TRUE,FALSE
CU469829,Outdated_version,177,TRUE,TRUE
CU469836,Updated_version,9,FALSE,FALSE
CU470196,Outdated_version,21,FALSE,FALSE
CU470300,Outdated_version,14,FALSE,FALSE
CU470349,Updated_version,21,TRUE,FALSE
CU470407,Updated_version,165,FALSE,FALSE
CU470461,Updated_version,227,TRUE,TRUE
CU470501,Outdated_version,55,TRUE,FALSE
CU470872,Outdated_version,17,FALSE,FALSE
CU470950,Updated_version,1,FALSE,FALSE
CU471012,Updated_version,0,TRUE,FALSE
CU471034,Updated_version,14,TRUE,FALSE
CU471127,Updated_version,11,FALSE,FALSE
CU471190,Updated_version,61,TRUE,FALSE
CU471288,Updated_version,4,FALSE,FALSE
CU471388,Updated_version,89,TRUE,TRUE
CU471566,Updated_version,31,TRUE,FALSE
CU471627,Outdated_version,30,FALSE,TRUE
CU471853,Updated_version,34,FALSE,FALSE
CU472000,Outdated_version,14,TRUE,FALSE
CU472147,Updated_version,35,TRUE,FALSE
CU472202,Outdated_version,6,FALSE,FALSE
CU472213,Updated_version,76,FALSE,TRUE
CU472379,Updated_version,1,FALSE,FALSE
CU472402,Updated_version,87,TRUE,TRUE
CU472486,Updated_version,2,FALSE,FALSE
CU472757,Outdated_version,2,FALSE,FALSE
CU472884,Updated_version,38,TRUE,FALSE
CU472965,Outdated_version,1,FALSE,FALSE
CU473210,Updated_version,21,FALSE,FALSE
CU473323,Outdated_version,10,FALSE,FALSE
CU473408,Updated_version,21,FALSE,TRUE
CU473427,Outdated_version,37,TRUE,FALSE
CU473631,Updated_version,1,FALSE,FALSE
CU473842,Outdated_version,2,FALSE,FALSE
CU474176,Outdated_version,14,TRUE,FALSE
CU474240,Updated_version,349,TRUE,TRUE
CU474449,Outdated_version,13,TRUE,FALSE
CU474542,Updated_version,111,TRUE,TRUE
CU474644,Updated_version,8,FALSE,FALSE
CU474712,Updated_version,14,TRUE,FALSE
CU474725,Outdated_version,2,FALSE,FALSE
CU474780,Outdated_version,12,FALSE,FALSE
CU474853,Updated_version,4,FALSE,FALSE
CU474918,Updated_version,25,TRUE,FALSE
CU474968,Updated_version,1,FALSE,FALSE
CU475046,Updated_version,0,FALSE,FALSE
CU475083,Outdated_version,22,TRUE,FALSE
CU475084,Updated_version,24,TRUE,FALSE
CU475132,Outdated_version,15,FALSE,FALSE
CU475275,Updated_version,4,FALSE,FALSE
CU475370,Outdated_version,85,TRUE,FALSE
CU475398,Outdated_version,85,TRUE,FALSE
CU475740,Outdated_version,0,FALSE,FALSE
CU476126,Updated_version,24,TRUE,TRUE
CU476429,Updated_version,81,FALSE,FALSE
CU476646,Outdated_version,56,FALSE,TRUE
CU476656,Outdated_version,1,FALSE,FALSE
CU476680,Outdated_version,6,FALSE,FALSE
CU476735,Updated_version,12,FALSE,FALSE
CU476811,Updated_version,3,FALSE,FALSE
CU476815,Outdated_version,1,FALSE,FALSE
CU477015,Updated_version,53,FALSE,FALSE
CU477164,Updated_version,1,FALSE,FALSE
CU477171,Outdated_version,59,TRUE,FALSE
CU477391,Updated_version,95,TRUE,FALSE
CU477399,Outdated_version,5,TRUE,FALSE
CU477406,Updated_version,2,FALSE,FALSE
CU477433,Updated_version,34,TRUE,FALSE
CU477436,Updated_version,10,FALSE,FALSE
CU477502,Updated_version,6,FALSE,FALSE
CU477579,Outdated_version,17,FALSE,FALSE
CU477806,Updated_version,5,FALSE,FALSE
CU477878,Outdated_version,27,FALSE,FALSE
CU478048,Updated_version,0,FALSE,FALSE
CU478074,Updated_version,1,FALSE,FALSE
CU478082,Updated_version,2,FALSE,FALSE
CU478085,Outdated_version,158,TRUE,FALSE
CU478308,Updated_version,13,TRUE,FALSE
CU478340,Updated_version,7,FALSE,FALSE
CU478374,Updated_version,130,TRUE,TRUE
CU478431,Outdated_version,3,FALSE,FALSE
CU478443,Outdated_version,205,TRUE,TRUE
CU478706,Updated_version,56,FALSE,FALSE
CU478729,Outdated_version,11,TRUE,FALSE
CU478811,Outdated_version,12,TRUE,FALSE
CU478847,Updated_version,117,TRUE,FALSE
CU478848,Updated_version,9,TRUE,FALSE
CU478856,Updated_version,204,TRUE,TRUE
CU478888,Updated_version,76,TRUE,FALSE
CU478994,Updated_version,47,TRUE,FALSE
CU479111,Updated_version,28,FALSE,TRUE
CU479162,Outdated_version,5,FALSE,FALSE
CU479189,Outdated_version,1,FALSE,FALSE
CU479287,Updated_version,27,TRUE,FALSE
CU479298,Updated_version,19,FALSE,FALSE
CU479390,Updated_version,32,TRUE,FALSE
CU479410,Updated_version,57,TRUE,FALSE
CU479671,Updated_version,0,FALSE,FALSE
CU479742,Updated_version,10,FALSE,FALSE
CU479830,Outdated_version,3,FALSE,FALSE
CU479904,Updated_version,12,FALSE,FALSE
CU480071,Updated_version,511,TRUE,TRUE
CU480206,Outdated_version,6,FALSE,FALSE
CU480223,Updated_version,7,TRUE,FALSE
CU480339,Updated_version,1,FALSE,FALSE
CU480528,Outdated_version,13,FALSE,FALSE
CU480952,Updated_version,41,TRUE,TRUE
CU481451,Updated_version,3,FALSE,FALSE
CU481457,Updated_version,2,FALSE,FALSE
CU481522,Outdated_version,30,TRUE,FALSE
CU481683,Outdated_version,88,TRUE,FALSE
CU481813,Updated_version,10,TRUE,FALSE
CU481847,Outdated_version,3,FALSE,FALSE
CU481860,Outdated_version,39,FALSE,FALSE
CU481863,Updated_version,7,FALSE,FALSE
CU482056,Outdated_version,69,TRUE,FALSE
CU482070,Updated_version,54,TRUE,FALSE
CU482217,Outdated_version,39,TRUE,TRUE
CU482253,Outdated_version,81,TRUE,TRUE
CU482368,Outdated_version,69,TRUE,FALSE
CU482378,Updated_version,6,FALSE,FALSE
CU482415,Outdated_version,75,FALSE,FALSE
CU482662,Updated_version,824,TRUE,TRUE
CU482729,Outdated_version,48,FALSE,FALSE
CU483143,Updated_version,23,TRUE,FALSE
CU483317,Outdated_version,3,FALSE,FALSE
CU483387,Updated_version,8,FALSE,FALSE
CU483511,Outdated_version,98,TRUE,FALSE
CU483544,Outdated_version,29,FALSE,FALSE
CU483565,Outdated_version,89,TRUE,TRUE
CU483570,Outdated_version,22,TRUE,FALSE
CU483733,Outdated_version,35,TRUE,FALSE
CU483792,Outdated_version,9,FALSE,FALSE
CU483804,Updated_version,1,TRUE,TRUE
CU483987,Outdated_version,2,FALSE,FALSE
CU484095,Outdated_version,6,FALSE,FALSE
CU484308,Outdated_version,14,FALSE,FALSE
CU484362,Outdated_version,18,TRUE,FALSE
CU484371,Updated_version,6,FALSE,FALSE
CU484447,Updated_version,71,TRUE,FALSE
CU484834,Updated_version,36,TRUE,FALSE
CU484877,Updated_version,17,TRUE,FALSE
CU485022,Updated_version,1,FALSE,FALSE
CU485106,Outdated_version,1,FALSE,FALSE
CU485277,Updated_version,1,FALSE,FALSE
CU485952,Updated_version,4,FALSE,FALSE
CU486107,Outdated_version,11,FALSE,TRUE
CU486112,Updated_version,121,FALSE,TRUE
CU486120,Updated_version,51,TRUE,FALSE
CU486154,Outdated_version,764,TRUE,TRUE
CU486167,Outdated_version,2,FALSE,FALSE
CU486460,Outdated_version,8,FALSE,FALSE
CU486470,Outdated_version,571,TRUE,TRUE
CU486545,Updated_version,0,FALSE,FALSE
CU486767,Updated_version,3,FALSE,FALSE
CU486830,Updated_version,609,TRUE,TRUE
CU486975,Outdated_version,215,TRUE,TRUE
CU487023,Updated_version,0,FALSE,FALSE
CU487083,Outdated_version,46,TRUE,FALSE
CU487131,Outdated_version,3,FALSE,FALSE
CU487184,Updated_version,33,TRUE,FALSE
CU487401,Outdated_version,114,TRUE,TRUE
CU487526,Updated_version,17,FALSE,FALSE
CU487621,Outdated_version,3,FALSE,FALSE
CU487794,Updated_version,8,FALSE,FALSE
CU488020,Updated_version,27,TRUE,FALSE
CU488111,Outdated_version,35,FALSE,FALSE
CU488127,Outdated_version,50,TRUE,FALSE
CU488152,Outdated_version,3,TRUE,FALSE
CU488369,Updated_version,1,FALSE,FALSE
CU488479,Updated_version,30,TRUE,FALSE
CU488671,Outdated_version,6,FALSE,FALSE
CU488718,Updated_version,23,TRUE,FALSE
CU488726,Updated_version,25,TRUE,FALSE
CU488764,Updated_version,38,TRUE,FALSE
CU488802,Updated_version,0,FALSE,FALSE
CU489280,Outdated_version,0,FALSE,FALSE
CU489285,Outdated_version,6,FALSE,FALSE
CU489306,Updated_version,187,FALSE,FALSE
CU489410,Updated_version,3,FALSE,FALSE
CU489815,Updated_version,99,TRUE,FALSE
CU490000,Outdated_version,201,FALSE,FALSE
CU490035,Updated_version,15,FALSE,FALSE
CU490062,Updated_version,153,FALSE,TRUE
CU490064,Updated_version,1,FALSE,FALSE
CU490068,Outdated_version,36,TRUE,FALSE
CU490074,Outdated_version,4,TRUE,FALSE
CU490463,Outdated_version,21,FALSE,FALSE
CU490566,Updated_version,32,FALSE,FALSE
CU490779,Updated_version,24,TRUE,FALSE
CU490821,Updated_version,1,FALSE,FALSE
CU491191,Updated_version,55,TRUE,FALSE
CU491219,Outdated_version,1,FALSE,FALSE
CU491392,Updated_version,32,FALSE,TRUE
CU491515,Outdated_version,49,FALSE,FALSE
CU491889,Updated_version,268,TRUE,TRUE
CU492095,Updated_version,8,TRUE,FALSE
CU492117,Updated_version,1,FALSE,FALSE
CU492181,Updated_version,3,FALSE,FALSE
CU492295,Updated_version,4,FALSE,FALSE
CU492472,Outdated_version,51,TRUE,FALSE
